date,line_id,product_id,planned_units,produced_units,scrap_units,downtime_minutes
2025-03-30,L5,P021,30,29,1,11
2025-03-30,L5,P022,19,19,0,3
2025-03-30,L5,P023,106,101,2,53
2025-03-30,L5,P024,30,30,0,11
2025-03-30,L5,P025,16,16,0,5
2025-03-31,L1,P001,110,107,3,5
2025-03-31,L1,P002,101,99,2,0
2025-03-31,L1,P003,158,152,5,10
2025-03-31,L1,P004,130,127,2,9
2025-03-31,L2,P005,77,76,1,0
2025-03-31,L2,P006,81,78,1,36
2025-03-31,L2,P007,76,75,1,1
2025-03-31,L2,P008,73,71,1,17
2025-03-31,L3,P009,152,149,2,21
2025-03-31,L3,P010,166,164,1,18
2025-03-31,L3,P011,181,176,4,18
2025-03-31,L3,P012,181,176,3,24
2025-03-31,L3,P013,138,136,1,19
2025-03-31,L3,P014,182,178,2,25
2025-03-31,L4,P015,554,534,10,35
2025-03-31,L4,P016,583,576,7,0
2025-03-31,L4,P017,569,558,11,1
2025-03-31,L4,P018,253,245,3,36
2025-03-31,L4,P019,271,264,4,20
2025-03-31,L4,P020,270,262,3,33
2025-03-31,L5,P021,29,28,1,20
2025-03-31,L5,P022,23,23,0,8
2025-03-31,L5,P023,27,26,1,29
2025-03-31,L5,P024,38,38,0,17
2025-03-31,L5,P025,15,15,0,18
2025-04-01,L1,P001,132,131,1,2
2025-04-01,L1,P002,127,124,2,10
2025-04-01,L1,P003,106,103,2,23
2025-04-01,L1,P004,117,116,0,16
2025-04-01,L2,P005,80,78,1,14
2025-04-01,L2,P006,85,83,1,22
2025-04-01,L2,P007,93,92,1,2
2025-04-01,L2,P008,70,68,1,41
2025-04-01,L3,P009,172,169,3,0
2025-04-01,L3,P010,199,196,3,0
2025-04-01,L3,P011,162,158,3,17
2025-04-01,L3,P012,188,181,4,43
2025-04-01,L3,P013,171,166,3,36
2025-04-01,L3,P014,181,178,3,0
2025-04-01,L4,P015,575,566,4,17
2025-04-01,L4,P016,563,541,9,46
2025-04-01,L4,P017,643,622,11,29
2025-04-01,L4,P018,281,270,6,32
2025-04-01,L4,P019,273,266,7,2
2025-04-01,L4,P020,277,270,4,18
2025-04-01,L5,P021,30,29,0,34
2025-04-01,L5,P022,31,31,0,18
2025-04-01,L5,P023,40,38,1,29
2025-04-01,L5,P024,26,26,0,15
2025-04-01,L5,P025,29,27,1,38
2025-04-02,L1,P001,73,71,1,26
2025-04-02,L1,P002,100,97,2,13
2025-04-02,L1,P003,100,96,2,47
2025-04-02,L1,P004,123,121,1,18
2025-04-02,L2,P005,90,87,2,24
2025-04-02,L2,P006,79,77,2,1
2025-04-02,L2,P007,62,62,0,0
2025-04-02,L2,P008,53,51,2,0
2025-04-02,L3,P009,233,230,3,0
2025-04-02,L3,P010,164,159,3,28
2025-04-02,L3,P011,174,171,2,9
2025-04-02,L3,P012,157,154,1,39
2025-04-02,L3,P013,191,185,4,34
2025-04-02,L3,P014,197,197,0,0
2025-04-02,L4,P015,594,578,4,40
2025-04-02,L4,P016,589,562,16,37
2025-04-02,L4,P017,603,581,11,35
2025-04-02,L4,P018,278,271,3,27
2025-04-02,L4,P019,278,268,4,43
2025-04-02,L4,P020,272,269,3,0
2025-04-02,L5,P021,35,34,1,0
2025-04-02,L5,P022,30,28,1,42
2025-04-02,L5,P023,15,15,0,8
2025-04-02,L5,P024,22,22,0,8
2025-04-02,L5,P025,23,21,1,46
2025-04-03,L1,P001,103,99,2,38
2025-04-03,L1,P002,129,127,2,7
2025-04-03,L1,P003,117,116,1,7
2025-04-03,L1,P004,128,124,2,28
2025-04-03,L2,P005,83,80,1,41
2025-04-03,L2,P006,94,92,2,10
2025-04-03,L2,P007,72,71,0,37
2025-04-03,L2,P008,85,83,1,17
2025-04-03,L3,P009,184,179,4,21
2025-04-03,L3,P010,182,175,5,28
2025-04-03,L3,P011,198,191,6,17
2025-04-03,L3,P012,172,169,3,0
2025-04-03,L3,P013,197,191,4,23
2025-04-03,L3,P014,201,194,4,41
2025-04-03,L4,P015,688,682,4,5
2025-04-03,L4,P016,636,624,7,14
2025-04-03,L4,P017,604,592,9,8
2025-04-03,L4,P018,296,292,2,14
2025-04-03,L4,P019,310,302,6,10
2025-04-03,L4,P020,292,280,6,40
2025-04-03,L5,P021,37,37,0,0
2025-04-03,L5,P022,35,35,0,24
2025-04-03,L5,P023,40,39,1,13
2025-04-03,L5,P024,30,29,1,0
2025-04-03,L5,P025,25,24,1,34
2025-04-04,L1,P001,128,126,2,0
2025-04-04,L1,P002,126,122,2,31
2025-04-04,L1,P003,143,136,3,51
2025-04-04,L1,P004,144,139,3,33
2025-04-04,L2,P005,81,79,1,14
2025-04-04,L2,P006,72,70,1,18
2025-04-04,L2,P007,99,97,1,14
2025-04-04,L2,P008,109,107,1,18
2025-04-04,L3,P009,234,224,5,64
2025-04-04,L3,P010,217,214,3,3
2025-04-04,L3,P011,201,198,2,9
2025-04-04,L3,P012,223,218,5,0
2025-04-04,L3,P013,239,235,2,27
2025-04-04,L3,P014,207,203,3,15
2025-04-04,L4,P015,800,786,8,15
2025-04-04,L4,P016,893,865,11,36
2025-04-04,L4,P017,805,790,11,9
2025-04-04,L4,P018,401,394,7,0
2025-04-04,L4,P019,363,357,4,9
2025-04-04,L4,P020,359,346,7,33
2025-04-04,L5,P021,46,44,1,33
2025-04-04,L5,P022,41,40,1,20
2025-04-04,L5,P023,33,33,0,29
2025-04-04,L5,P024,45,43,1,33
2025-04-04,L5,P025,38,36,1,29
2025-04-05,L1,P001,99,97,1,24
2025-04-05,L1,P002,90,87,1,37
2025-04-05,L1,P003,100,98,2,0
2025-04-05,L1,P004,116,113,1,31
2025-04-05,L2,P005,93,90,1,48
2025-04-05,L2,P006,76,74,1,24
2025-04-05,L2,P007,73,71,1,20
2025-04-05,L2,P008,75,73,1,19
2025-04-05,L3,P009,170,164,5,17
2025-04-05,L3,P010,150,147,2,19
2025-04-05,L3,P011,171,166,3,34
2025-04-05,L3,P012,153,151,2,0
2025-04-05,L3,P013,156,152,3,22
2025-04-05,L3,P014,163,162,1,5
2025-04-05,L4,P015,517,505,10,9
2025-04-05,L4,P016,538,534,3,3
2025-04-05,L4,P017,587,564,9,45
2025-04-05,L4,P018,247,242,3,17
2025-04-05,L4,P019,246,238,5,20
2025-04-05,L4,P020,224,219,2,23
2025-04-05,L5,P021,43,41,1,24
2025-04-05,L5,P022,26,25,0,51
2025-04-05,L5,P023,35,34,0,28
2025-04-05,L5,P024,37,36,1,16
2025-04-05,L5,P025,24,23,1,25
2025-04-06,L1,P001,106,103,2,22
2025-04-06,L1,P002,111,106,3,40
2025-04-06,L1,P003,102,100,1,17
2025-04-06,L1,P004,114,111,2,20
2025-04-06,L2,P005,65,63,1,16
2025-04-06,L2,P006,70,69,1,13
2025-04-06,L2,P007,73,71,2,13
2025-04-06,L2,P008,84,82,1,26
2025-04-06,L3,P009,185,184,1,1
2025-04-06,L3,P010,163,159,3,14
2025-04-06,L3,P011,167,164,1,28
2025-04-06,L3,P012,155,152,2,13
2025-04-06,L3,P013,168,163,3,30
2025-04-06,L3,P014,167,164,2,10
2025-04-06,L4,P015,570,554,9,23
2025-04-06,L4,P016,526,511,10,19
2025-04-06,L4,P017,572,562,10,0
2025-04-06,L4,P018,307,300,5,11
2025-04-06,L4,P019,280,270,6,24
2025-04-06,L4,P020,264,257,3,26
2025-04-06,L5,P021,38,36,1,28
2025-04-06,L5,P022,30,29,1,29
2025-04-06,L5,P023,32,31,1,29
2025-04-06,L5,P024,39,37,1,29
2025-04-06,L5,P025,30,29,1,0
2025-04-07,L1,P001,87,85,1,17
2025-04-07,L1,P002,116,113,1,36
2025-04-07,L1,P003,105,104,1,0
2025-04-07,L1,P004,146,140,3,42
2025-04-07,L2,P005,49,49,0,0
2025-04-07,L2,P006,75,75,0,7
2025-04-07,L2,P007,65,63,1,17
2025-04-07,L2,P008,84,82,1,12
2025-04-07,L3,P009,186,184,2,0
2025-04-07,L3,P010,157,156,1,1
2025-04-07,L3,P011,200,193,6,9
2025-04-07,L3,P012,170,166,3,25
2025-04-07,L3,P013,191,186,5,6
2025-04-07,L3,P014,176,172,4,0
2025-04-07,L4,P015,540,529,11,0
2025-04-07,L4,P016,610,593,9,24
2025-04-07,L4,P017,533,520,5,28
2025-04-07,L4,P018,263,254,4,35
2025-04-07,L4,P019,289,283,3,19
2025-04-07,L4,P020,260,254,2,28
2025-04-07,L5,P021,15,15,0,30
2025-04-07,L5,P022,29,29,0,16
2025-04-07,L5,P023,26,26,0,0
2025-04-07,L5,P024,21,21,0,25
2025-04-07,L5,P025,27,26,1,22
2025-04-08,L1,P001,95,93,2,1
2025-04-08,L1,P002,84,82,1,25
2025-04-08,L1,P003,128,125,2,12
2025-04-08,L1,P004,123,120,1,39
2025-04-08,L2,P005,75,73,1,20
2025-04-08,L2,P006,78,76,1,31
2025-04-08,L2,P007,74,73,1,11
2025-04-08,L2,P008,103,99,1,56
2025-04-08,L3,P009,197,191,4,29
2025-04-08,L3,P010,174,170,3,21
2025-04-08,L3,P011,196,192,2,34
2025-04-08,L3,P012,149,145,3,22
2025-04-08,L3,P013,166,161,4,12
2025-04-08,L3,P014,151,149,2,8
2025-04-08,L4,P015,611,597,10,12
2025-04-08,L4,P016,535,528,7,0
2025-04-08,L4,P017,621,601,11,29
2025-04-08,L4,P018,346,342,2,11
2025-04-08,L4,P019,233,229,2,15
2025-04-08,L4,P020,249,240,6,20
2025-04-08,L5,P021,22,22,0,22
2025-04-08,L5,P022,32,31,1,13
2025-04-08,L5,P023,38,37,0,41
2025-04-08,L5,P024,27,26,1,12
2025-04-08,L5,P025,24,24,0,0
2025-04-09,L1,P001,97,96,1,1
2025-04-09,L1,P002,118,115,1,35
2025-04-09,L1,P003,92,89,2,16
2025-04-09,L1,P004,125,121,1,45
2025-04-09,L2,P005,78,76,1,23
2025-04-09,L2,P006,66,65,0,39
2025-04-09,L2,P007,72,71,1,10
2025-04-09,L2,P008,61,59,1,33
2025-04-09,L3,P009,175,168,5,28
2025-04-09,L3,P010,149,144,4,16
2025-04-09,L3,P011,178,175,1,38
2025-04-09,L3,P012,163,157,5,9
2025-04-09,L3,P013,152,149,2,18
2025-04-09,L3,P014,154,151,2,27
2025-04-09,L4,P015,575,566,7,7
2025-04-09,L4,P016,613,601,12,0
2025-04-09,L4,P017,589,581,7,3
2025-04-09,L4,P018,333,324,4,29
2025-04-09,L4,P019,294,290,4,1
2025-04-09,L4,P020,268,260,4,27
2025-04-09,L5,P021,33,32,0,39
2025-04-09,L5,P022,25,24,0,44
2025-04-09,L5,P023,35,33,1,32
2025-04-09,L5,P024,31,31,0,27
2025-04-09,L5,P025,25,25,0,13
2025-04-10,L1,P001,167,163,1,35
2025-04-10,L1,P002,113,110,2,24
2025-04-10,L1,P003,98,95,2,27
2025-04-10,L1,P004,134,129,3,22
2025-04-10,L2,P005,100,99,1,0
2025-04-10,L2,P006,73,72,1,10
2025-04-10,L2,P007,73,72,1,0
2025-04-10,L2,P008,90,87,2,26
2025-04-10,L3,P009,171,167,3,23
2025-04-10,L3,P010,211,206,3,26
2025-04-10,L3,P011,222,217,2,45
2025-04-10,L3,P012,180,177,1,32
2025-04-10,L3,P013,155,153,2,6
2025-04-10,L3,P014,223,216,5,24
2025-04-10,L4,P015,678,652,10,44
2025-04-10,L4,P016,685,667,5,36
2025-04-10,L4,P017,711,699,11,2
2025-04-10,L4,P018,259,256,2,8
2025-04-10,L4,P019,313,306,4,18
2025-04-10,L4,P020,300,292,4,26
2025-04-10,L5,P021,38,36,1,32
2025-04-10,L5,P022,25,25,0,10
2025-04-10,L5,P023,46,45,1,5
2025-04-10,L5,P024,25,25,0,4
2025-04-10,L5,P025,49,47,1,39
2025-04-11,L1,P001,181,178,2,12
2025-04-11,L1,P002,171,168,3,0
2025-04-11,L1,P003,170,167,1,21
2025-04-11,L1,P004,138,135,1,24
2025-04-11,L2,P005,85,84,1,0
2025-04-11,L2,P006,91,89,1,16
2025-04-11,L2,P007,103,98,3,37
2025-04-11,L2,P008,106,102,1,47
2025-04-11,L3,P009,227,222,2,36
2025-04-11,L3,P010,235,230,4,16
2025-04-11,L3,P011,247,241,4,26
2025-04-11,L3,P012,208,204,3,10
2025-04-11,L3,P013,218,214,2,24
2025-04-11,L3,P014,237,233,2,20
2025-04-11,L4,P015,754,740,14,1
2025-04-11,L4,P016,786,769,16,2
2025-04-11,L4,P017,789,771,18,1
2025-04-11,L4,P018,374,361,8,24
2025-04-11,L4,P019,363,347,8,43
2025-04-11,L4,P020,394,387,7,0
2025-04-11,L5,P021,38,36,1,34
2025-04-11,L5,P022,28,26,1,49
2025-04-11,L5,P023,40,39,1,24
2025-04-11,L5,P024,30,29,1,0
2025-04-11,L5,P025,59,59,0,13
2025-04-12,L1,P001,99,97,1,17
2025-04-12,L1,P002,99,95,1,57
2025-04-12,L1,P003,102,100,1,25
2025-04-12,L1,P004,122,117,3,29
2025-04-12,L2,P005,73,71,2,2
2025-04-12,L2,P006,55,54,1,4
2025-04-12,L2,P007,94,93,1,0
2025-04-12,L2,P008,68,67,1,0
2025-04-12,L3,P009,141,137,3,13
2025-04-12,L3,P010,196,191,3,30
2025-04-12,L3,P011,165,163,1,16
2025-04-12,L3,P012,143,139,3,26
2025-04-12,L3,P013,145,141,3,16
2025-04-12,L3,P014,161,159,2,0
2025-04-12,L4,P015,571,560,8,10
2025-04-12,L4,P016,590,581,3,20
2025-04-12,L4,P017,492,476,6,39
2025-04-12,L4,P018,240,231,3,50
2025-04-12,L4,P019,278,270,7,10
2025-04-12,L4,P020,284,276,4,30
2025-04-12,L5,P021,23,22,1,26
2025-04-12,L5,P022,19,19,0,34
2025-04-12,L5,P023,22,22,0,28
2025-04-12,L5,P024,38,36,1,45
2025-04-12,L5,P025,29,28,1,20
2025-04-13,L1,P001,104,102,1,26
2025-04-13,L1,P002,94,89,2,55
2025-04-13,L1,P003,104,100,3,22
2025-04-13,L1,P004,114,111,2,22
2025-04-13,L2,P005,90,88,1,14
2025-04-13,L2,P006,61,59,1,27
2025-04-13,L2,P007,74,72,1,30
2025-04-13,L2,P008,67,65,1,30
2025-04-13,L3,P009,253,249,2,19
2025-04-13,L3,P010,183,177,5,14
2025-04-13,L3,P011,203,202,1,0
2025-04-13,L3,P012,155,151,3,11
2025-04-13,L3,P013,146,142,3,17
2025-04-13,L3,P014,166,161,3,28
2025-04-13,L4,P015,808,792,11,12
2025-04-13,L4,P016,491,475,11,20
2025-04-13,L4,P017,604,592,8,13
2025-04-13,L4,P018,241,236,2,21
2025-04-13,L4,P019,296,285,2,56
2025-04-13,L4,P020,300,292,6,13
2025-04-13,L5,P021,37,37,0,13
2025-04-13,L5,P022,43,41,1,29
2025-04-13,L5,P023,20,20,0,20
2025-04-13,L5,P024,37,36,0,27
2025-04-13,L5,P025,29,29,0,11
2025-04-14,L1,P001,93,90,2,16
2025-04-14,L1,P002,112,109,1,39
2025-04-14,L1,P003,109,107,2,2
2025-04-14,L1,P004,114,111,2,22
2025-04-14,L2,P005,68,67,1,8
2025-04-14,L2,P006,63,60,2,26
2025-04-14,L2,P007,58,56,1,22
2025-04-14,L2,P008,82,79,2,33
2025-04-14,L3,P009,200,195,3,35
2025-04-14,L3,P010,181,177,2,29
2025-04-14,L3,P011,171,169,2,0
2025-04-14,L3,P012,184,179,3,32
2025-04-14,L3,P013,153,150,3,0
2025-04-14,L3,P014,171,166,2,48
2025-04-14,L4,P015,529,509,6,50
2025-04-14,L4,P016,574,559,3,40
2025-04-14,L4,P017,603,597,6,0
2025-04-14,L4,P018,270,262,4,27
2025-04-14,L4,P019,258,248,5,36
2025-04-14,L4,P020,356,343,6,38
2025-04-14,L5,P021,38,37,0,26
2025-04-14,L5,P022,32,30,1,37
2025-04-14,L5,P023,24,24,0,13
2025-04-14,L5,P024,19,19,0,42
2025-04-14,L5,P025,26,25,1,10
2025-04-15,L1,P001,81,78,1,36
2025-04-15,L1,P002,97,94,1,46
2025-04-15,L1,P003,114,110,3,10
2025-04-15,L1,P004,123,119,2,38
2025-04-15,L2,P005,82,77,2,60
2025-04-15,L2,P006,58,56,1,41
2025-04-15,L2,P007,94,91,1,37
2025-04-15,L2,P008,81,78,2,17
2025-04-15,L3,P009,173,170,1,34
2025-04-15,L3,P010,211,206,4,14
2025-04-15,L3,P011,168,165,2,23
2025-04-15,L3,P012,168,163,3,31
2025-04-15,L3,P013,155,151,3,23
2025-04-15,L3,P014,239,234,5,0
2025-04-15,L4,P015,607,599,6,5
2025-04-15,L4,P016,576,559,15,7
2025-04-15,L4,P017,545,532,9,13
2025-04-15,L4,P018,308,298,5,32
2025-04-15,L4,P019,297,292,5,0
2025-04-15,L4,P020,268,261,4,23
2025-04-15,L5,P021,28,27,1,0
2025-04-15,L5,P022,31,31,0,1
2025-04-15,L5,P023,19,19,0,5
2025-04-15,L5,P024,20,20,0,48
2025-04-15,L5,P025,28,28,0,24
2025-04-16,L1,P001,109,108,1,8
2025-04-16,L1,P002,130,129,1,1
2025-04-16,L1,P003,102,100,1,25
2025-04-16,L1,P004,120,119,0,17
2025-04-16,L2,P005,96,94,2,8
2025-04-16,L2,P006,82,80,1,31
2025-04-16,L2,P007,92,87,2,54
2025-04-16,L2,P008,62,60,2,2
2025-04-16,L3,P009,196,192,3,22
2025-04-16,L3,P010,182,177,4,16
2025-04-16,L3,P011,172,167,2,45
2025-04-16,L3,P012,176,173,3,0
2025-04-16,L3,P013,154,150,3,27
2025-04-16,L3,P014,143,140,2,16
2025-04-16,L4,P015,539,523,6,37
2025-04-16,L4,P016,563,544,13,21
2025-04-16,L4,P017,666,636,12,53
2025-04-16,L4,P018,284,269,7,56
2025-04-16,L4,P019,274,269,5,0
2025-04-16,L4,P020,272,266,3,19
2025-04-16,L5,P021,37,37,0,16
2025-04-16,L5,P022,38,37,1,4
2025-04-16,L5,P023,30,29,1,10
2025-04-16,L5,P024,32,32,0,2
2025-04-16,L5,P025,35,34,1,21
2025-04-17,L1,P001,111,108,2,23
2025-04-17,L1,P002,127,125,1,9
2025-04-17,L1,P003,135,133,1,17
2025-04-17,L1,P004,132,127,3,23
2025-04-17,L2,P005,62,61,1,11
2025-04-17,L2,P006,75,73,1,26
2025-04-17,L2,P007,106,103,2,16
2025-04-17,L2,P008,63,60,2,44
2025-04-17,L3,P009,295,293,2,2
2025-04-17,L3,P010,196,191,3,31
2025-04-17,L3,P011,196,191,4,22
2025-04-17,L3,P012,196,191,3,33
2025-04-17,L3,P013,228,224,3,16
2025-04-17,L3,P014,192,187,4,16
2025-04-17,L4,P015,641,625,4,36
2025-04-17,L4,P016,665,651,14,0
2025-04-17,L4,P017,631,615,10,19
2025-04-17,L4,P018,271,265,3,19
2025-04-17,L4,P019,285,280,4,7
2025-04-17,L4,P020,415,399,6,47
2025-04-17,L5,P021,61,59,1,26
2025-04-17,L5,P022,44,42,1,24
2025-04-17,L5,P023,40,38,1,31
2025-04-17,L5,P024,44,44,0,16
2025-04-17,L5,P025,40,39,1,10
2025-04-18,L1,P001,147,141,3,41
2025-04-18,L1,P002,146,145,1,0
2025-04-18,L1,P003,132,129,2,20
2025-04-18,L1,P004,146,140,3,46
2025-04-18,L2,P005,105,103,1,13
2025-04-18,L2,P006,75,74,1,0
2025-04-18,L2,P007,101,99,2,7
2025-04-18,L2,P008,95,93,2,7
2025-04-18,L3,P009,241,237,4,0
2025-04-18,L3,P010,216,212,2,29
2025-04-18,L3,P011,259,254,4,6
2025-04-18,L3,P012,249,243,5,15
2025-04-18,L3,P013,199,192,5,27
2025-04-18,L3,P014,240,233,4,41
2025-04-18,L4,P015,819,789,16,32
2025-04-18,L4,P016,771,745,21,12
2025-04-18,L4,P017,752,740,8,10
2025-04-18,L4,P018,332,324,6,9
2025-04-18,L4,P019,346,335,7,23
2025-04-18,L4,P020,347,337,8,12
2025-04-18,L5,P021,31,30,0,46
2025-04-18,L5,P022,55,53,1,31
2025-04-18,L5,P023,29,29,0,14
2025-04-18,L5,P024,44,44,0,15
2025-04-18,L5,P025,49,47,1,51
2025-04-19,L1,P001,81,78,1,39
2025-04-19,L1,P002,114,111,1,39
2025-04-19,L1,P003,100,98,1,20
2025-04-19,L1,P004,134,132,2,0
2025-04-19,L2,P005,86,84,1,26
2025-04-19,L2,P006,67,65,1,17
2025-04-19,L2,P007,62,61,0,46
2025-04-19,L2,P008,64,62,1,35
2025-04-19,L3,P009,175,172,1,31
2025-04-19,L3,P010,192,187,2,41
2025-04-19,L3,P011,188,183,3,25
2025-04-19,L3,P012,174,170,2,32
2025-04-19,L3,P013,176,173,1,39
2025-04-19,L3,P014,220,214,4,20
2025-04-19,L4,P015,528,515,4,34
2025-04-19,L4,P016,503,501,2,0
2025-04-19,L4,P017,603,588,5,31
2025-04-19,L4,P018,244,239,4,5
2025-04-19,L4,P019,275,271,4,3
2025-04-19,L4,P020,276,270,4,14
2025-04-19,L5,P021,25,23,1,54
2025-04-19,L5,P022,50,48,0,68
2025-04-19,L5,P023,28,28,0,16
2025-04-19,L5,P024,22,22,0,22
2025-04-19,L5,P025,21,21,0,16
2025-04-20,L1,P001,99,97,1,13
2025-04-20,L1,P002,95,95,0,9
2025-04-20,L1,P003,77,76,1,9
2025-04-20,L1,P004,99,98,1,8
2025-04-20,L2,P005,72,71,0,22
2025-04-20,L2,P006,62,59,2,23
2025-04-20,L2,P007,64,62,1,23
2025-04-20,L2,P008,83,81,2,0
2025-04-20,L3,P009,192,188,2,33
2025-04-20,L3,P010,155,154,1,0
2025-04-20,L3,P011,165,160,5,8
2025-04-20,L3,P012,184,181,2,11
2025-04-20,L3,P013,184,178,4,37
2025-04-20,L3,P014,141,138,3,0
2025-04-20,L4,P015,583,572,9,7
2025-04-20,L4,P016,595,579,15,4
2025-04-20,L4,P017,533,515,11,24
2025-04-20,L4,P018,249,241,5,25
2025-04-20,L4,P019,272,265,3,25
2025-04-20,L4,P020,284,270,8,43
2025-04-20,L5,P021,14,14,0,30
2025-04-20,L5,P022,25,25,0,0
2025-04-20,L5,P023,25,25,0,0
2025-04-20,L5,P024,25,24,0,42
2025-04-20,L5,P025,28,28,0,19
2025-04-21,L1,P001,113,110,3,0
2025-04-21,L1,P002,91,88,1,36
2025-04-21,L1,P003,169,164,3,22
2025-04-21,L1,P004,121,120,1,0
2025-04-21,L2,P005,93,91,2,0
2025-04-21,L2,P006,94,91,2,27
2025-04-21,L2,P007,90,88,1,23
2025-04-21,L2,P008,64,62,2,4
2025-04-21,L3,P009,148,146,1,15
2025-04-21,L3,P010,152,148,3,26
2025-04-21,L3,P011,149,146,2,22
2025-04-21,L3,P012,170,168,2,0
2025-04-21,L3,P013,186,180,4,32
2025-04-21,L3,P014,175,172,2,13
2025-04-21,L4,P015,576,564,7,18
2025-04-21,L4,P016,560,545,4,37
2025-04-21,L4,P017,576,565,3,25
2025-04-21,L4,P018,304,299,5,0
2025-04-21,L4,P019,232,226,3,25
2025-04-21,L4,P020,302,291,6,32
2025-04-21,L5,P021,13,13,0,23
2025-04-21,L5,P022,26,26,0,10
2025-04-21,L5,P023,27,26,1,6
2025-04-21,L5,P024,15,15,0,0
2025-04-21,L5,P025,27,26,1,14
2025-04-22,L1,P001,116,113,1,38
2025-04-22,L1,P002,117,114,2,14
2025-04-22,L1,P003,108,106,1,26
2025-04-22,L1,P004,109,106,1,27
2025-04-22,L2,P005,83,81,2,6
2025-04-22,L2,P006,78,78,0,0
2025-04-22,L2,P007,96,94,1,26
2025-04-22,L2,P008,74,72,1,19
2025-04-22,L3,P009,179,177,2,6
2025-04-22,L3,P010,152,147,3,37
2025-04-22,L3,P011,155,152,1,38
2025-04-22,L3,P012,173,167,4,25
2025-04-22,L3,P013,173,171,2,5
2025-04-22,L3,P014,174,170,2,31
2025-04-22,L4,P015,529,517,5,24
2025-04-22,L4,P016,589,578,4,22
2025-04-22,L4,P017,754,740,14,0
2025-04-22,L4,P018,284,281,3,3
2025-04-22,L4,P019,304,295,4,33
2025-04-22,L4,P020,257,250,6,6
2025-04-22,L5,P021,31,31,0,14
2025-04-22,L5,P022,21,21,0,20
2025-04-22,L5,P023,37,36,1,16
2025-04-22,L5,P024,42,41,1,12
2025-04-22,L5,P025,38,36,1,29
2025-04-23,L1,P001,117,115,1,24
2025-04-23,L1,P002,94,91,2,14
2025-04-23,L1,P003,120,116,2,27
2025-04-23,L1,P004,117,113,2,29
2025-04-23,L2,P005,98,97,1,5
2025-04-23,L2,P006,58,56,1,17
2025-04-23,L2,P007,64,63,0,42
2025-04-23,L2,P008,55,54,0,27
2025-04-23,L3,P009,185,181,3,23
2025-04-23,L3,P010,159,155,3,14
2025-04-23,L3,P011,198,196,2,6
2025-04-23,L3,P012,152,150,2,5
2025-04-23,L3,P013,198,195,3,6
2025-04-23,L3,P014,162,158,3,17
2025-04-23,L4,P015,629,606,13,32
2025-04-23,L4,P016,580,568,11,4
2025-04-23,L4,P017,578,568,8,5
2025-04-23,L4,P018,260,256,2,18
2025-04-23,L4,P019,294,289,3,12
2025-04-23,L4,P020,239,233,2,30
2025-04-23,L5,P021,41,40,0,24
2025-04-23,L5,P022,19,19,0,16
2025-04-23,L5,P023,32,32,0,1
2025-04-23,L5,P024,15,15,0,5
2025-04-23,L5,P025,23,22,1,33
2025-04-24,L1,P001,105,102,2,15
2025-04-24,L1,P002,109,106,2,14
2025-04-24,L1,P003,135,131,2,28
2025-04-24,L1,P004,147,141,3,43
2025-04-24,L2,P005,95,92,2,15
2025-04-24,L2,P006,95,93,2,8
2025-04-24,L2,P007,53,52,1,11
2025-04-24,L2,P008,66,63,2,23
2025-04-24,L3,P009,171,167,3,13
2025-04-24,L3,P010,201,197,3,8
2025-04-24,L3,P011,220,214,4,32
2025-04-24,L3,P012,186,184,1,12
2025-04-24,L3,P013,200,195,5,0
2025-04-24,L3,P014,182,178,3,14
2025-04-24,L4,P015,720,713,7,0
2025-04-24,L4,P016,701,681,8,33
2025-04-24,L4,P017,629,613,7,26
2025-04-24,L4,P018,310,304,4,12
2025-04-24,L4,P019,440,424,10,25
2025-04-24,L4,P020,339,334,2,18
2025-04-24,L5,P021,34,33,1,8
2025-04-24,L5,P022,23,23,0,15
2025-04-24,L5,P023,15,15,0,0
2025-04-24,L5,P024,34,33,1,1
2025-04-24,L5,P025,40,39,0,26
2025-04-25,L1,P001,164,162,1,17
2025-04-25,L1,P002,164,160,1,36
2025-04-25,L1,P003,158,154,2,26
2025-04-25,L1,P004,144,139,3,29
2025-04-25,L2,P005,129,129,0,1
2025-04-25,L2,P006,103,101,2,8
2025-04-25,L2,P007,102,99,2,10
2025-04-25,L2,P008,91,91,0,6
2025-04-25,L3,P009,277,272,5,4
2025-04-25,L3,P010,229,223,3,33
2025-04-25,L3,P011,209,205,3,13
2025-04-25,L3,P012,251,244,6,11
2025-04-25,L3,P013,231,224,5,22
2025-04-25,L3,P014,240,235,4,11
2025-04-25,L4,P015,802,782,14,14
2025-04-25,L4,P016,854,821,16,38
2025-04-25,L4,P017,862,854,8,0
2025-04-25,L4,P018,340,333,5,11
2025-04-25,L4,P019,359,350,9,0
2025-04-25,L4,P020,371,367,3,5
2025-04-25,L5,P021,50,48,1,44
2025-04-25,L5,P022,47,46,1,6
2025-04-25,L5,P023,42,40,1,26
2025-04-25,L5,P024,34,33,1,27
2025-04-25,L5,P025,29,28,0,44
2025-04-26,L1,P001,93,89,2,33
2025-04-26,L1,P002,113,110,2,15
2025-04-26,L1,P003,104,100,2,30
2025-04-26,L1,P004,152,147,3,26
2025-04-26,L2,P005,76,74,0,43
2025-04-26,L2,P006,69,67,1,27
2025-04-26,L2,P007,61,59,1,31
2025-04-26,L2,P008,69,67,1,22
2025-04-26,L3,P009,186,181,3,38
2025-04-26,L3,P010,175,172,3,0
